411,-260,879
404,-263,880
401,-261,878
402,-253,873
403,-243,870
400,-241,874
396,-241,879
391,-245,876
390,-247,880
389,-245,884
388,-242,895
384,-243,904
379,-247,907
377,-250,899
372,-249,877
372,-249,879
371,-246,893
368,-247,917
369,-252,924
365,-255,925
369,-254,918
366,-245,897
360,-241,888
362,-234,878
359,-229,888
359,-230,907
356,-232,911
349,-237,900
339,-238,879
329,-244,878
320,-247,881
305,-247,888
302,-247,897
305,-238,894
304,-230,887
304,-220,872
296,-213,861
286,-208,859
273,-211,868
250,-217,872
226,-217,866
198,-209,849
187,-206,840
174,-202,837
160,-198,835
154,-199,824
157,-188,796
155,-171,764
153,-144,711
131,-120,683
88,-108,666
52,-110,666
7,-122,667
-35,-136,675
-58,-137,696
-64,-128,693
-68,-99,619
-93,-35,474
-115,13,397
-137,-15,537
-98,23,537
-338,-156,612
-328,-275,575
-298,-316,543
-258,-286,486
-275,-265,556
-296,-199,695
-393,-167,642
-412,-217,733
-328,-254,904
-241,-99,1221
-332,241,1136
-643,1404,893
-1032,1503,1868
-1589,-747,1998
-1829,-1961,1998
-1994,-1998,1998
-1981,-1339,1804
-1598,182,-409
-1315,741,-127
-1654,1160,331
-1420,1552,192
-708,1769,-215
649,1997,-1010
1497,1297,1623
1275,1095,1327
731,1224,934
455,1359,35
604,1272,-8
525,1290,103
199,1191,237
-250,865,360
-510,692,345
-579,585,169
-612,513,27
-626,421,20
-529,370,267
-409,378,442
-333,370,514
-257,329,623
-319,256,606
-337,157,534
-389,94,500
-450,29,527
-463,-3,555
-470,4,501
-483,36,473
-544,84,689
-533,300,501
-853,-123,655
-893,-190,872
-1086,-218,970
-1316,-282,973
-1409,-399,1063
-1402,-348,1067
-1275,-262,1057
-1070,-121,989
-850,20,916
-689,140,815
-576,198,735
-374,309,621
70,848,573
242,897,663
298,873,675
185,704,615
-11,637,629
-229,486,608
-379,393,697
-484,462,860
-319,481,934
-194,606,1025
-93,631,1087
-38,609,1169
-91,544,1170
-126,494,1193
-173,480,1160
-195,457,1115
-189,405,1038
-171,374,976
-160,351,914
-164,351,875
-172,361,838
-158,381,848
-165,372,911
-194,343,955
-261,282,1011
-312,237,1042
-342,196,1062
-365,185,1088
-366,173,1115
-373,213,1134
-351,273,1131
-262,333,1100
-215,353,1076
-193,341,1020
-186,330,939
-165,318,891
-140,304,875
-121,304,851
-125,316,860
-138,316,904
-144,311,946
-159,297,967
-171,290,1002
-188,295,1027
-205,304,1015
-231,313,1008
-244,310,983
-265,320,966
-272,313,949
-273,306,937
-294,304,916
-291,308,915
-286,322,906
-285,338,906
-266,346,920
-256,359,921
-256,372,924
-250,368,929
-242,357,934
-245,354,939
-268,367,940
-274,362,935
-262,348,927
-269,343,918
-276,330,918
-289,316,925
-311,312,927
-323,299,920
-337,298,910
-334,306,907
-327,311,901
-317,328,903
-308,336,902
-283,337,915
-282,340,924
-269,339,934
-258,337,925
-254,326,933
-280,334,945
-290,321,961
-305,308,961
-328,294,961
-335,284,967
-331,284,965
-325,291,960
-319,291,967
-307,291,966
-284,296,955
-278,313,938
-272,318,935
-267,315,947
-264,315,955
-279,311,955
-282,306,958
-270,306,949
-266,315,936
-264,320,930
-268,318,940
-269,318,942
-269,319,940
-271,313,939
-277,314,940
-275,318,941
-276,320,934
-281,327,931
-278,332,942
-271,333,944
-267,328,932
-274,330,926
-275,321,924
-274,320,926
-277,323,927
-285,322,937
-279,322,950
-275,330,944
-275,329,941
-274,324,939
-273,321,927
-270,314,922
-276,316,927
-290,317,928
-283,327,941
-278,331,945
-279,334,942
-275,332,942
-268,320,933
-285,319,928
-283,321,951
-276,322,954
-274,324,936
-274,323,922
-282,320,929
-287,316,936
-287,310,939
-289,309,943
-299,308,949
-285,306,958
-284,312,947
-287,310,935
-294,293,942
-301,280,948
-312,282,949
-320,295,950
-306,315,949
-285,330,942
-276,335,936
-265,336,940
-258,331,944
-264,325,945
-270,318,944
-277,315,935
-277,321,930
-285,328,934
-290,331,939
-291,325,940
-276,309,940
-278,313,933
-275,321,928
-269,311,945
-257,321,956
-255,324,956
-251,326,949
-252,324,942
-263,320,931
-270,301,928
-286,293,930
-292,291,936
-286,294,953
-286,307,956
-299,312,937
-301,311,936
-304,315,940
-303,325,935
-301,334,931
-298,336,932
-298,328,939
-282,317,941
-270,324,927
-264,335,917
-258,340,919
-263,348,933
-264,346,949
-260,337,957
-265,325,955
-275,309,941
-282,307,925
-282,303,933
-286,300,943
-293,296,949
-303,287,945
-315,300,932
-309,303,934
-305,312,933
-293,321,938
-272,328,945
-270,332,933
-269,331,932
-269,335,930
-262,327,931
-267,323,928
-279,316,932
-291,312,940
-300,304,953
-303,299,963
-308,296,960
-306,303,951
-306,312,923
-306,320,919
-303,322,922
-293,313,930
-279,312,929
-279,322,929
-276,327,940
-269,325,952
-274,329,953
-282,314,947
-295,300,939
-304,288,933
-315,305,931
-314,316,934
-309,321,930
-299,315,923
-286,312,928
-276,317,946
-269,319,949
-272,328,943
-288,329,928
-295,314,934
-293,297,943
-286,296,940
-285,306,951
-310,313,957
-310,308,953
-313,311,932
-312,317,915
-287,309,925
-265,310,927
-262,315,925
-263,325,944
-277,323,954
-305,317,945
-319,308,937
-321,297,940
-314,304,939
-297,303,945
-302,308,941
-309,309,937
-317,311,933
-318,312,929
-300,311,929
-283,313,933
-269,325,935
-266,341,934
-274,343,927
-282,330,929
-282,309,934
-285,296,942
-294,299,955
-310,299,962
-326,296,972
-327,294,951
-315,296,921
-312,303,914
-317,312,912
-297,318,916
-264,320,919
-252,323,922
-246,323,921
-270,320,939
-292,307,960
-319,296,953
-327,294,945
-313,302,941
-307,309,943
-319,313,949
-319,306,951
-312,294,948
-291,291,944
-299,299,916
-306,301,905
-300,292,926
-306,289,946
-313,296,952
-314,297,945
-320,290,939
-321,301,933
-304,321,922
-292,333,918
-283,344,925
-288,345,936
-305,338,936
-305,332,931
-284,319,945
-286,313,954
-300,309,941
-291,285,942
-299,269,943
-345,263,944
-365,267,962
-319,279,965
-290,295,946
-263,317,917
-271,320,912
-302,308,924
-313,295,935
-323,285,933
-313,308,936
-305,335,952
-305,341,945
-298,329,941
-294,316,938
-287,303,945
-274,286,950
-269,275,941
-324,278,925
-360,296,948
-334,295,951
-307,302,928
-276,319,893
-264,325,899
-278,313,928
-297,306,942
-315,309,957
-320,326,962
-315,324,950
-314,310,940
-311,295,939
-312,294,935
-305,299,934
-300,297,935
-305,296,938
-315,291,939
-318,285,944
-315,287,943
-306,303,933
-298,311,927
-288,305,931
-302,300,919
-305,297,919
-316,296,941
-322,291,960
-335,289,952
-339,291,947
-336,302,942
-323,308,942
-303,306,938
-295,310,929
-287,318,922
-285,322,920
-293,315,921
-300,305,926
-306,299,942
-309,304,949
-310,311,948
-306,308,939
-306,301,931
-309,297,928
-311,296,930
-314,305,930
-312,308,927
-304,312,923
-298,314,931
-297,312,941
-303,310,949
-307,305,957
-309,306,944
-303,304,929
-304,310,923
-296,314,927
-295,312,936
-301,306,939
-304,302,939
-307,309,934
-304,321,925
-305,308,926
-308,298,940
-302,297,943
-297,298,939
-301,310,929
-298,322,927
-289,328,932
-298,311,935
-318,299,947
-326,286,962
-328,283,959
-332,286,944
-326,294,929
-310,301,917
-307,310,912
-308,306,923
-311,308,937
-308,305,952
-311,307,953
-308,310,950
-308,315,936
-300,315,924
-294,316,922
-293,313,926
-299,308,931
-304,306,937
-306,309,938
-305,312,941
-303,316,939
-303,312,935
-303,306,930
-306,304,928
-308,307,933
-307,308,933
-305,306,929
-304,305,931
-310,313,930
-303,313,936
-300,308,939
-299,309,938
-303,308,943
-309,308,939
-311,304,933
-310,306,931
-311,312,931
-307,314,936
-301,309,940
-300,307,934
-307,304,934
-307,304,944
-311,309,941
-314,308,934
-313,306,934
-309,307,930
